env,experiment,mean,n,ci_half_width,baseline_experiment,prob_lt_prior0,highlight,display_unicode,display_tex
cheetah_run,a4_actorprior0,0.5507889168983834,32,0.005489808651408165,a4_actorprior0,,false,0.551±0.005,$0.551\pm0.005$
cheetah_run,a4_actorprior0.001,0.5444934006207576,32,0.0035522141669751045,a4_actorprior0,0.9454,true,0.544±0.004,$\mathbf{0.544\pm0.004}$
cheetah_run,a4_actorprior0.01,0.540130322207057,32,0.005781139829883342,a4_actorprior0,0.967,true,0.540±0.006,$\mathbf{0.540\pm0.006}$
cheetah_run,a4_actorprior0.1,0.5334587149580169,32,0.006027283835962066,a4_actorprior0,0.9988,true,0.533±0.006,$\mathbf{0.533\pm0.006}$
cheetah_run,a4_actorprior1.0,0.5445962593306534,32,0.00477175331151752,a4_actorprior0,0.9843,true,0.545±0.005,$\mathbf{0.545\pm0.005}$
finger_spin,a4_actorprior0,0.7157940143623738,32,0.011955774537100072,a4_actorprior0,,false,0.716±0.012,$0.716\pm0.012$
finger_spin,a4_actorprior0.001,0.7059837436868687,32,0.008993561208794163,a4_actorprior0,0.949,true,0.706±0.009,$\mathbf{0.706\pm0.009}$
finger_spin,a4_actorprior0.01,0.7161644373421717,32,0.008591964854157754,a4_actorprior0,0.6283,false,0.716±0.009,$0.716\pm0.009$
finger_spin,a4_actorprior0.1,0.7213072916666666,32,0.008974322869572641,a4_actorprior0,0.2878,false,0.721±0.009,$0.721\pm0.009$
finger_spin,a4_actorprior1.0,0.7130236347853536,32,0.009875112351664625,a4_actorprior0,0.6305,false,0.713±0.010,$0.713\pm0.010$
finger_turn_easy,a4_actorprior0,0.3488056739267677,32,0.04057376612364464,a4_actorprior0,,false,0.349±0.041,$0.349\pm0.041$
finger_turn_easy,a4_actorprior0.001,0.362762389520202,32,0.041434721172021044,a4_actorprior0,0.4478,false,0.363±0.041,$0.363\pm0.041$
finger_turn_easy,a4_actorprior0.01,0.34404298847853537,32,0.0355675327168961,a4_actorprior0,0.5018,false,0.344±0.036,$0.344\pm0.036$
finger_turn_easy,a4_actorprior0.1,0.32855145202020203,32,0.029392946487371556,a4_actorprior0,0.4576,false,0.329±0.029,$0.329\pm0.029$
finger_turn_easy,a4_actorprior1.0,0.3596767676767677,32,0.03624247853671233,a4_actorprior0,0.2603,false,0.360±0.036,$0.360\pm0.036$
finger_turn_hard,a4_actorprior0,0.5118029119318181,32,0.05146379423455361,a4_actorprior0,,false,0.512±0.051,$0.512\pm0.051$
finger_turn_hard,a4_actorprior0.001,0.5253876065340909,32,0.051050230830372634,a4_actorprior0,0.3797,false,0.525±0.051,$0.525\pm0.051$
finger_turn_hard,a4_actorprior0.01,0.5034823824179293,32,0.04618309175837146,a4_actorprior0,0.499,false,0.503±0.046,$0.503\pm0.046$
finger_turn_hard,a4_actorprior0.1,0.502517578125,32,0.050060604484364266,a4_actorprior0,0.5544,false,0.503±0.050,$0.503\pm0.050$
finger_turn_hard,a4_actorprior1.0,0.5132600220959596,32,0.051765427947706104,a4_actorprior0,0.398,false,0.513±0.052,$0.513\pm0.052$
fish_swim,a4_actorprior0,0.32313014229710657,32,0.006939168796997612,a4_actorprior0,,false,0.323±0.007,$0.323\pm0.007$
fish_swim,a4_actorprior0.001,0.3282131453937183,32,0.008488316196297946,a4_actorprior0,0.521,false,0.328±0.008,$0.328\pm0.008$
fish_swim,a4_actorprior0.01,0.32053827178156513,32,0.006940676669558676,a4_actorprior0,0.8232,false,0.321±0.007,$0.321\pm0.007$
fish_swim,a4_actorprior0.1,0.31985207891824063,32,0.007845371019189187,a4_actorprior0,0.8975,false,0.320±0.008,$0.320\pm0.008$
fish_swim,a4_actorprior1.0,0.3211065364101951,32,0.007754007211679958,a4_actorprior0,0.869,false,0.321±0.008,$0.321\pm0.008$
fish_upright,a4_actorprior0,0.2584767301892055,32,0.018184940732582953,a4_actorprior0,,false,0.258±0.018,$0.258\pm0.018$
fish_upright,a4_actorprior0.001,0.2558304788643793,32,0.01347972094985393,a4_actorprior0,0.239,false,0.256±0.013,$0.256\pm0.013$
fish_upright,a4_actorprior0.01,0.26286756451286475,32,0.014551926014567396,a4_actorprior0,0.1236,false,0.263±0.015,$0.263\pm0.015$
fish_upright,a4_actorprior0.1,0.2624179929874031,32,0.016393406148868292,a4_actorprior0,0.168,false,0.262±0.016,$0.262\pm0.016$
